Z1_mass,mass_4l,lepton_1_pt
93.30209801802516,125.3775858423517,11.591952877309282
89.69085929944737,124.46006320840532,48.848816887500526
89.48683619143033,125.6908235402162,21.700591423179365
90.52201573008368,124.67746213539492,57.56961939198059
91.55953373696173,125.49534320368056,108.62139769805806
92.60487810736002,124.43959778330112,64.23302926345187
92.52346279303006,114.2576883092932,45.71928198398025
88.09514653026116,125.82330617808282,25.775789333954258
91.9651828069218,123.65632483184206,18.64017967379751
92.22089475637613,125.14929743450142,47.61547863330327
91.36081305161905,125.46741690685802,50.17052214625679
89.92551792357374,123.8045347246648,26.321135965961545
90.01535349958732,125.86719055250474,10.434942391624128
88.71794210027294,123.37761560419251,13.701411767199282
89.28864677877334,125.11730225751302,11.412831308575615
89.2798048887559,116.25167717642698,46.48721835102065
90.29591213189038,114.42450617059988,29.28353783238677
94.05265437419077,123.72730701402784,15.70584138400675
94.1324400153064,116.80372274745804,27.066973939069715
90.9945939886437,112.86320899377742,40.24343608122736
95.26996086625054,118.17759201414847,11.390869720616042
86.33719032488281,118.6667342769828,39.49374984348185
93.0198037680144,127.64306683416208,30.98318357823369
90.4783321197072,129.31258688326338,68.24048359526316
91.87085930704548,116.8809826687617,15.33558606301922
89.04837065493848,125.69080602140936,40.85182441326673
91.05520324739656,125.02094986069343,10.806072180021832
88.319967616536,115.32933153883928,94.51766366161456
92.80545217578047,126.42153127889569,40.92481473534946
93.47601371215826,124.55364152339676,33.664430817289606
91.1403999821774,123.45141929769684,107.4727558452026
88.59774827268672,115.2945913197386,80.72728551309757
89.07431903665729,124.68635630213218,10.551696635417011
89.64547857598963,120.1361232166348,12.976150349672624
93.29095264142246,125.97237127561318,44.46624617731501
93.73345834140164,124.5384976749103,21.52471564884605
94.05618853575832,124.4387138774264,65.90578120291832
91.62683306888688,124.59711920136884,10.706410095421344
90.0701129106952,124.24679858405528,60.53591518557876
88.67837196133391,126.2842570913424,19.93250400518888
91.60520134839598,127.0549672982084,49.84880736293201
89.56466684401533,117.63773285140002,51.66269188016274
88.94519128969428,120.12799578827008,149.71014670420692
93.20982479210484,126.3754283862806,54.938635100307614
95.42950664262396,126.03460831410716,90.1041377319798
89.18761521603075,124.35325602690482,13.26512556420154
89.47944438783955,124.89315243976203,79.85337042602896
89.96122717974922,125.53670680655378,62.5399767256999
94.21714855307933,123.38279715733331,21.572062784935248
89.45155906046668,126.40717464119275,77.76371543637778
95.44922668671104,121.09821179912886,10.326904198455264
90.28367757248438,122.7944068461599,35.55991873165792
84.87238707914902,112.66785964727023,39.97690241171574
89.47608803376194,125.20995791943643,27.476658249618502
94.4210757884248,125.73151953390852,22.965748584036557
91.10891728715094,121.37406888598564,14.62922963626358
91.19226506066175,125.36477303261437,12.635665650058153
92.57835517452536,125.45288678832804,46.21625414959299
89.64001798072644,124.9866235620512,61.75557561425744
93.42191998093436,125.2571792519617,12.545462517409362
84.32227586267585,127.28633146670022,12.6596160333342
88.69724467932598,127.40229541963346,139.46375686174275
94.0017599808278,125.77692583271433,24.065127476568687
91.17683019713654,126.49019764879452,98.26493613889733
92.89003133280036,126.22185187533536,138.06321818805952
91.08481075220718,122.4055791545649,51.99697690349025
90.4966256084516,124.62389090345305,55.03727621363877
89.0921569162389,126.58058674213436,34.52081222684479
88.60011989765157,126.32363962340732,26.560993759149213
94.33645652095312,125.18387457603733,81.04713026434271
90.66053537627374,124.10620979727254,30.355153281188628
86.01981794592754,124.96910444825332,28.97063108748779
87.44258678037754,127.35917507358228,11.738512931977771
91.19175276833234,125.82863514832565,13.750786960223689
87.2691768713711,125.80904830071069,41.427051592209146
86.58111281754385,120.2614280697666,51.117931527894186
87.44734416373493,124.11611749380783,36.26661331608605
93.13337913152264,110.65950405746196,24.093897337608016
86.65589458481072,124.32685739826782,70.8850761451069
91.16309894889456,124.18046077548006,10.36686833076908
89.72628268403791,127.1760043304379,115.07580768638444
96.23057802786752,125.72495410785464,32.504297510481706
93.75537765842404,124.18157255855392,158.704858237781
90.27909816338638,122.43142158189671,12.299841278633648
94.30964209304662,126.9697285017915,45.69703714350322
91.74238026391792,125.32444720382443,28.18383267030853
89.81174717225367,125.4519644049764,36.33477585417267
92.47403163299234,123.82516052251472,79.42698308447942
94.32527662157108,125.69062193851973,11.395343852304428
92.51415086427394,126.09436506368684,76.29027485360459
90.75551613859884,126.40360603175364,28.2452578587886
93.7350865443018,126.585504952543,28.691757964122964
86.16213688144757,124.68185228039316,23.078606038502
89.81415464462238,123.82298550775027,36.28731118019929
92.35975535679998,125.84779477092025,12.427668532995543
94.98153216667296,124.833654465291,45.93591645738368
90.32233744177483,126.29257743537208,60.4272150246399
87.28476421324505,124.8995443466573,44.62988750946447
91.55556273884784,126.0913606687046,15.324209623014651
96.23295504820508,127.43835104652082,82.54903275997383
92.40854715150157,129.40034444059393,48.80812012588403
87.924090817564,124.8233877721256,38.51212058774118
89.79419823958031,128.12850348661692,90.97055084641354
93.66871101343166,122.54950649104796,11.388188159593684
85.07442068196313,126.43931093908552,24.170432847497885
89.03202710902572,126.58724099716986,59.90943168988259
89.1579760676039,123.66532228848124,37.05172390647207
82.91456391779477,123.48040942247616,24.384210992742883
92.65776497587248,127.31417546322132,28.97246713419321
89.5432279439375,122.94522760996716,60.28352317749769
90.39296908007483,125.74580748588772,180.84620202233
96.2329482448371,122.10024437631236,34.319547779241816
89.3057066624225,126.56386585529096,53.95849270618783
93.1050742295846,114.21607951412533,96.88515048623309
91.1436954860288,125.05128065725752,18.5245733374344
82.70672463113253,125.90185091624576,14.14889032939266
86.84209533097113,121.36196366183404,17.78811176255451
91.76154568069292,127.67054386291976,43.41488617519751
93.86625589103151,125.737255520244,38.88011304229215
91.23712946721182,123.62954966612756,23.302613868913184
96.546186479021,125.12418870854748,43.40323850557306
91.76426552458456,123.12019232066385,54.39421242881545
94.92600383476652,125.36467360792253,14.316638661708968
90.9315392242797,123.8353914567307,10.439544287970064
94.30001580049604,126.212981864047,22.95061784545208
93.78537111107784,126.1867088478382,36.741921269948335
88.88961231120554,125.5195754858171,27.259586884852936
94.45764797493052,124.2221897665252,88.34988289126237
89.74694058291105,118.37267164125402,30.32508342986592
91.39744368399028,125.06926721122169,18.962063630541877
90.69412762549916,123.92689036176232,28.437609021120924
87.53218159970025,122.55686412825766,127.40959292741776
94.07002935403844,124.68952653350476,21.958480963014992
93.3047359142871,125.26121037518789,40.10458821872979
92.91918671733822,125.10166304183834,14.139256591372476
90.92411376524888,125.77099624608852,14.94279704670019
91.49730847005776,126.2932837017962,14.483801982025495
90.75607695973274,112.85982492802452,22.72417947384416
93.18468507058012,120.86924576938996,29.27143424939781
93.50986189555724,126.12040248771996,43.03867250957141
85.87223069138363,126.49519596245658,15.673855513396497
92.89030406223496,122.7903870477176,16.406529429852853
94.77744951740034,126.52905643158124,19.796443558934364
94.12504563724004,120.83763114483416,28.52888030096137
91.7399974261033,126.5252644086316,23.58943346532756
91.24130447849882,123.67559128248764,45.173723020376265
90.40273851910064,126.71141047754304,11.203171903000465
90.09482764320124,124.71904714642685,58.19482731478359
92.75037404683466,118.35243379734904,39.6578107110189
91.4841499641304,124.14485458859102,12.558862911290028
93.1340006419233,127.54934518396205,72.04404095464272
93.88602939030926,126.0301352375856,86.10080639136784
91.66588466324464,122.51647444579882,16.119388961854014
87.20533866010236,126.65434658043092,29.87987694005843
92.32596920295296,124.06900783969098,18.728098656471914
95.85020627543928,126.330588407233,47.484756248680775
87.34535439621345,125.28170670017448,32.8182039716587
95.88673568867326,119.19374729610644,18.3307840978196
91.5037074048524,123.91226033812768,19.41023835635632
89.85826845621928,124.99521508374484,24.20994954407416
91.79838697100108,120.18477951752337,13.826893098543438
89.67967060269659,124.7128023291663,76.36239699829073
92.92773782279892,115.61485153755464,44.09898873679095
90.70450444826189,123.43370978600886,30.701092655466557
93.12741306402184,125.99046979394228,26.951039481489463
91.86086320784698,111.48238100242187,35.37345163604259
91.12735332250928,124.47500576098788,139.18587316509436
92.16627832144776,125.53055422488252,37.92499025401628
90.08768347780436,122.4006675628456,13.220290138746606
94.60180062831088,125.801450129969,18.469205481854228
86.63511305437044,128.9128377871182,16.194752363637413
89.21803045823869,125.27032072253066,20.0681754464634
91.36392020136093,123.99384911296164,15.712073009886607
87.26293140508238,113.5127374702183,78.12254348067746
92.8042327938974,126.55771236477904,25.84916669467907
90.77261659000104,126.41333687011256,25.21773981227291
90.19151478611268,125.579904958366,114.67178992380146
93.20442517795216,126.72515006800027,60.95989102108538
91.3878511791442,124.23880029393224,54.02421275236266
86.6852300682107,113.12608796500982,16.212339464382126
90.46537481910092,111.72517200918332,21.73263439357698
93.17743939430515,127.7121464490742,31.254548879340955
92.83820051109808,115.6706242872062,20.21690105309625
89.33819843497228,114.24761053048977,36.11359204877331
91.75452481408384,124.46193213753808,11.964167763175746
91.75900526481954,125.83250099055358,148.03603934185972
92.38234186606748,126.15502968700908,21.67390067558261
92.41869241441714,126.14015380173512,18.81666502880204
93.1740889542234,124.29975536467953,25.92273440516133
90.38426349928692,120.74037143979528,22.871299051119244
92.7079363630934,126.03798374580568,89.57668144662343
91.1479373990067,123.13127871599958,110.59529168247074
94.67200699308025,126.62374729925897,93.5838179578372
87.78160265530639,125.59142878985509,12.064309524174906
89.46464879094434,125.61101508974444,35.63281432596009
93.4273359965099,126.79417367599868,57.581503330956046
86.57628913591614,125.56316512192431,24.949382490923348
94.39478760326298,113.65494684385666,60.88247988544209
87.78489134906773,125.14571313426704,24.193586974532117
94.41878483101245,126.34489440809092,24.52995227076134
96.9075615019868,125.748666042178,33.5284714653329
86.83178636364582,127.33845890972474,39.36397911571992
85.79778982753935,126.76527978216237,56.61970041088216
91.98708418730207,124.01123833223414,50.87104185605234
87.08867338807639,126.86903824930516,11.023226195735138
92.31405706560037,114.70735441152924,53.12241147579336
97.30682937382518,125.24668599510258,72.81002033157813
88.15620719781118,122.1966421101998,13.51731655296332
94.07152600240433,118.2572276869179,66.21231871635064
91.07144638836812,127.27373518225646,14.091388915842124
92.63128233501152,113.80226919916198,25.18943893629593
89.72252190474616,125.03586160726688,17.81179067334253
90.8840033473228,123.33963350895692,48.431292929347165
90.31321597887585,126.0120776581508,40.74532626212172
91.15467726916874,124.3001952940514,33.47407303586915
90.34708316517872,123.1329128924122,81.72628417970955
92.0302651569945,124.70059458586518,25.36736978437067
96.3619185699794,124.5087663936824,28.597225189634894
91.59693019171463,124.38650148235423,98.28471210991631
95.27584149978355,115.658090912817,38.36032954009218
86.79834621130004,127.38509501358396,10.548285412194916
88.94044282207317,124.18395890123996,71.7008056762209
91.7484483236392,125.33509753323648,90.69965610073756
92.97225711761136,126.34011914399814,37.99662571102045
93.79311702333952,126.3353709045334,50.004709116501765
91.06418929622946,124.67770293732951,27.98092888910853
91.48949224552368,126.18666397675776,135.6752196736212
89.34042353424233,127.6650136096306,71.1827179368059
92.57456587800108,127.63361190479424,31.94654157905948
91.80858566242588,127.06530547141864,36.84141360487224
89.72640947042034,114.84319882064788,25.274945302270407
89.4849602203733,123.86157951634854,22.7553133267237
92.04904901477128,129.18428049157689,22.78319457875486
88.44292969240092,126.82808135475284,28.056333204770183
94.59660165936464,113.87077940042457,14.554597657941612
92.68227403601342,125.33740239734016,30.69664128408453
90.61984360180162,125.93006335128872,26.28628648768021
91.2285283774166,127.28567532846606,83.89878205758438
93.83316049340516,125.72137263464197,36.06707151355816
92.47578219411318,122.84965773462176,40.01172317553544
90.05365371476205,124.80255993389646,15.881759205977446
92.4821727783638,126.59623494197184,107.3799481681728
91.48690798326096,111.53528913595032,17.068085147507897
88.13827515603568,127.31075750576268,11.117030255730166
90.87783850450288,125.2631306352742,29.16357379886392
87.65556486095305,126.01805595366648,12.039008205374694
95.79596061545791,124.75159094508396,32.294729637777905
89.78910351628896,110.88502193116408,27.435444153627408
91.0570599933114,114.10388029994368,25.36294603824764
95.5428151403066,124.97935386071356,15.061090202828664
89.18268696564243,116.54995804384382,19.471940970779983
90.57825811444174,126.75609374065168,40.98469795283371
90.08851670919756,124.64412277533704,25.764687028217388
88.52205878382006,123.2604223583102,10.77142446197941
93.95093663034534,117.03646177782817,15.093508098985318
88.71740165170966,124.78978414408812,47.76049779559136
90.61105384259422,121.73884358557872,10.824095736533202
91.9286828396056,116.79589891778264,17.88284736852793
88.93728020295565,124.90912525955072,10.597221438764182
89.29918725699842,120.91761631208053,13.298081758041183
89.0331611550267,125.75399579964842,58.270552818887246
93.74487585894994,125.90283752199336,18.35858549234342
89.57943124505078,125.30542693604056,48.43284439291096
91.83194357808064,115.96412083712268,68.07509012361788
91.09759297624662,125.2799874177407,43.08630335213785
88.56697404304789,121.76090830775738,16.88180230986942
86.89524705423109,125.19221479991532,20.408007658375503
92.54226672182789,126.10431629454224,10.806716056729506
95.01020097161546,118.85674675262366,26.415589551034014
90.45048132235476,125.10536933068352,61.02087709058435
94.9833869730958,126.29927895494924,19.00978756441836
92.88277963225762,110.88174048213612,24.326194243256133
91.14988139172767,125.77815256766134,98.9580166345661
89.07816852492437,129.08180325893088,53.26763511197909
91.38239576467384,123.88170204259154,14.528634943690626
91.25930419354798,110.09200952757064,70.85514783157971
90.20914656370354,126.30867492815736,77.4861847086923
89.82235981615239,124.49858750890505,10.681767684326203
92.24605765282334,124.5263692546614,19.3870164332946
95.42464466164394,127.51944339481292,40.11091995803609
90.90310655457712,124.13102161180213,134.818724895617
93.34613289928552,124.86268121510642,19.536294151867985
91.74059152377306,125.28066604184114,83.70665583080671
95.88485563993125,121.65107213735482,35.77722006604468
87.68418462944229,124.4285888663966,19.608439858083788
89.88972376833586,125.39632934610488,41.61665901958081
92.69722948627752,124.32952681569874,63.11317577267081
90.44839758656634,122.81178305482555,16.936075825136076
88.38185681924013,113.60344800517302,14.416242120621716
93.1980028452277,124.40851389162452,37.52751155516041
92.35445016442678,124.77077841668628,42.812026882225375
89.1886345161929,114.67519300947023,83.74628682313904
91.41314889596038,125.50802551078498,24.49332397983605
93.42059789469688,127.88711748269488,11.443139928759315
89.73883017233892,124.78771885818878,15.45585115147817
89.56391013782206,125.226066595754,37.72606656955347
90.98707749177107,123.78950637980329,20.577146188166527
89.04308770214351,110.0419877998341,17.25986839732142
90.17981772636185,126.31597470747349,11.58385834299324
83.94916387223944,122.29566321354044,30.577178680785664
97.34976921914422,113.9232118983997,37.2528651996268
89.7226502810843,125.71768868857968,54.20949877440204
87.72278675285929,124.1318307051971,61.29471095713588
90.77227695489904,126.91693977645636,45.59346459127365
93.51123678162628,111.92777845533956,36.76482639170393
93.913388118036,116.57848617385432,84.78099530612924
89.90499135596932,124.61171145177155,16.141908457403975
94.08952735111538,124.1573945409001,33.4200953845521
89.48040143724563,122.79139048289576,71.89425382846176
89.61235945899739,123.82617397582312,59.28381478221272
92.98524252721728,121.63959574181776,30.16652998513724
88.15084373904419,122.17195186322616,17.50039387318367
91.13640540507322,125.77725986846696,141.86675252215989
89.16301570565251,122.22812947712951,11.206753036161372
92.00833778521844,124.9709515377922,35.17608752937707
90.8600817355316,124.8375778892895,45.86231370678656
88.52993232037183,126.40818299006584,20.586848942356383
86.62091393868053,125.18938339464304,87.46746014067027
88.39838852292856,118.45024697167422,65.84281819897237
91.98283248666009,129.80445724415816,37.21025920863421
92.13992976120088,127.60811144356174,17.84128723591857
89.98401108730687,128.12680132371338,45.75033849064711
94.02874299192696,125.30122242963076,22.459780392057013
91.99028962817168,125.94955194665891,12.02769806468423
88.92905468770883,122.93810257975828,56.92292000013963
91.62675134383493,122.58751319605264,21.51488821120477
90.64090966068612,125.82986097413286,17.956469288975484
91.32009070760311,124.31798504579189,71.22945059122544
92.8664136859003,123.92037292101244,10.64496592480784
89.31062476439503,110.9658472860818,25.421470078688223
93.34852195648456,125.71290933941977,29.61061912855574
93.68965440893471,123.87699751729056,53.86591331017675
93.84740194141185,124.5887044503925,13.512000087419844
92.56920191670896,125.8355129627864,20.15827319253478
94.51359058960335,123.58088131106284,11.29014342812042
94.05736125162292,118.84572700659518,10.541068084958471
88.76701163363195,124.22808664702389,141.99933937336905
90.71357644237187,125.24340628859068,24.55116182365953
88.64115973419848,124.0354123538735,44.14997945879341
87.6721442319109,112.45062564886712,17.386757678228
91.89066001329358,116.93503950596084,99.84868761219327
90.79510115120397,122.72974852294068,56.30178345626759
90.93815326860064,124.43810230449064,26.21694322100169
91.02125812426226,125.92129386332796,73.3882888042256
93.18526208991916,121.28484735684468,15.482871677703956
90.04071612748066,125.96890832949369,151.88334058278437
93.11616197926116,118.99180583081562,38.07466668616582
91.85108380900708,125.86902128694634,15.826773100701018
88.9811035042046,123.94963544479172,22.92926923219223
89.30754959390026,127.29422088343829,11.787490249983057
94.3360210740772,126.14870906816068,15.73101089728556
87.5988465576066,124.89465966410351,17.62512001721759
87.82664237539083,123.39483005909516,17.601032619089292
91.95751223474072,125.28096519097276,72.9797443387427
89.1848908018422,128.4093457313055,14.16113982908201
88.70107521255953,114.0675278953302,75.878742954401
89.64045255091102,123.48004188713853,103.47029058259838
91.1363915298881,125.673854232897,69.44280353424887
92.85819940623254,129.4379995191902,34.01244344709696
91.03483257794824,124.21071444951892,48.55766739991205
93.7125552979782,127.85627137960677,12.535583417066755
92.709821362581,122.31905692488274,30.50461132936235
92.0589883498788,117.4737012347276,29.65165412306773
89.16632367009348,125.68212888850664,36.92464229764224
89.79578770398341,122.75207689453929,62.2344373883343
95.69050143953636,123.07800908015837,19.319444368032123
89.32943085974844,122.98888569303776,73.26734306321075
90.05827614704104,126.82234454936466,42.227997081546285
93.46272456714136,124.84348664025924,44.196228751865945
87.29491744559675,124.972779679488,73.8263895415646
91.4830808689662,116.08020023882806,71.63509966428806
89.17910633579984,127.738580936875,10.89050534629066
88.00724789863325,127.53708218054987,14.138917222112669
90.86242740497386,125.57716571806878,15.257753041886897
91.64761245073588,127.6168654260722,20.14982028135565
94.53098196366584,112.23242600724458,39.9749724726719
94.68672533571215,126.9448164480358,40.154125838246514
91.69359397826446,126.91403693847307,33.29491020333014
88.48922326450922,126.83863817020332,55.40275690388397
91.99076307974848,123.9651046390633,13.39441051887487
89.53537871388299,126.29175653452027,52.942254422094486
94.3297064171102,126.56865827427484,33.37858057209668
89.19427115901516,112.2779156674715,40.04091092035069
88.58483869024863,117.70493416435912,90.65982926705654
94.24780283733762,125.22114635663289,12.107429508733247
94.69624869331864,124.50704672160803,46.94772985363937
90.16095160637342,127.21889973305473,36.18045187284891
91.524024357932,123.87406590913156,39.09988571424505
91.41832459070282,123.10316924002672,71.56338534630737
88.47622360634826,125.23382014893278,118.90583125433024
91.34436978115262,122.84491201204985,14.180835965014172
94.00030837575112,123.66411276071824,10.74682666847534
90.70845889074468,123.75243899194,10.671158432034217
89.0794794595636,123.28389932926407,30.120630247650404
88.65884374248776,122.78055860659543,44.49357180672457
90.5119226246692,124.30302150281425,185.54586284970935
93.91275767680224,126.3138167815122,26.663253703301024
91.59494169895925,125.15191376501976,45.493967141097215
87.08375411360271,119.65698342373598,44.22987462211721
96.78087419102827,126.50092581350388,41.88385283269429
86.92951500918537,124.45372679633024,19.575575460212196
93.64396002162684,114.71701282971628,134.0131158739532
95.14607188108616,125.69796549647864,25.7951372753627
92.0239732792838,124.51029421682978,77.35757520544396
89.62453482862227,125.08521348437692,17.189802441365735
88.0336420944408,124.84537515184256,29.22859344108441
95.50611386252396,122.68105673132384,16.15636534782515
95.0021420404055,124.05496219480182,54.21076131670109
92.01947680387008,125.9882979515356,65.88797832443767
91.15309280830633,124.1293644765842,52.94176337811181
93.46803068913776,113.66351133969388,39.52266251270692
95.59383699972204,122.1950057490236,14.220819577827474
91.1732704312571,125.4059564399704,86.09149905442793
86.48405910439489,122.99306483499856,38.764230682923404
90.1545185929826,123.19100385457028,44.70936444834134
92.33832749828262,118.20178952072588,26.879671597725707
93.38780102710096,113.30313490775676,16.713990246749084
94.18509999355916,121.68474620902737,57.91921870095885
95.23762452450951,126.023536272203,24.95177491257152
90.06018414738666,124.58973884185428,29.61426546340038
92.25762457959404,116.1217759445242,20.345041452233744
91.60278271279071,126.37721258951017,13.325606524286384
92.66637103088016,126.2597293918086,18.31393848354155
89.08515077590451,123.56665262836492,139.515479656883
92.31441064925043,124.82282719715226,14.61186706519176
91.26665912571326,122.53240720325398,10.294566861536897
93.41127498926264,122.60355102192852,31.876392807180498
90.79392534336654,111.37967872094988,22.95243673251048
90.92531636893018,124.96280398473912,11.013005371165722
90.78370522559068,124.76295422396272,14.27165517773984
89.74596231361329,123.01123987765249,35.14802211754362
97.24693845505072,125.06151272420534,45.08375689475302
91.27223966281235,128.2698954490933,16.699941227735415
90.12156882459988,125.29052534561804,46.77384818534799
90.27592978067486,124.39756658660431,92.56582163346728
89.52109384874606,124.83478265801897,11.60111457037024
89.41182630707854,119.77300844226318,71.43110657364284
93.0326581449213,117.03161660968736,58.54347617790178
91.71517427392082,120.77360175717384,12.50519349274488
90.47490013400363,113.10910074072632,77.56150956355648
88.75949911047715,112.75566524371524,33.79515048636789
97.90777884411958,125.40233576907578,40.94917005160266
89.90141475166092,129.7366255399422,32.42193441876309
95.20559142905508,128.5854038673311,49.45713504960762
93.93283937553709,125.83306522371156,12.554646996668684
90.36399653286315,118.7354704238857,71.62106671007194
92.68356520355871,125.0094246325057,22.32469372994288
91.15185483352438,123.62728158260674,16.031113119365585
91.66077621445466,124.76354854059775,56.77639292783042
89.63480437686198,126.81866809667308,48.10356819186899
91.66070102006216,123.32691667090153,178.25893696143115
88.5308322212139,123.9032231933094,120.41919933670285
