lepton_1_pt,lepton_1_eta,lepton_1_phi,lepton_1_E,lepton_2_pt,lepton_2_eta,lepton_2_phi,lepton_2_E,lepton_3_pt,lepton_3_eta,lepton_3_phi,lepton_3_E,lepton_4_pt,lepton_4_eta,lepton_4_phi,lepton_4_E,Z1_mass,Z2_mass,mass_4l,MET,n_jets,jet_1_pt,HT
10.623979239974158,0.5025815278682572,0.5399647545790542,11.994206390527216,13.827268908880697,1.9756341063330765,3.013860817695763,50.814274485104946,27.43565566012486,0.34052521234913047,3.1234472827277093,29.04177008948731,87.96269713012724,1.5175283784579747,1.7260717363793505,210.23926714334686,90.96802007714261,31.567949305683396,165.76340436072695,19.73923010781971,1,0.9345843127044234,136.27159129336513
115.10672425474937,0.8471836588614721,1.1008486053459774,158.9443865659153,86.9985906788943,5.154093584502034,0.4128696005750778,7531.667031938365,23.455165612916723,0.04026482823220494,2.151037468202058,23.474181600452106,10.135806209251637,1.654962768852417,0.43410093354098267,27.48822668411793,99.01257816262246,37.55545116734086,128.19428681689345,3.3875167823722907,1,15.251265883964155,221.50250363911357
63.59288630064025,0.31813450488063844,2.175724898930599,66.83822406547539,42.60771793970729,0.6631846410388729,1.649321197038657,52.325936394023756,13.57682835136563,0.24722274566604735,3.0244743477920695,13.993847531834463,119.95470474103834,1.6418588339753835,2.296671735989083,321.3814951010918,90.7261056636757,51.521749032716016,144.9791469218526,1.5593283542191698,1,8.732696610490208,142.53915902545808
17.16062875746841,0.8133045103635728,2.5471608047695575,23.15602872973366,100.96448603898882,2.3935658297910507,1.3386637923578277,557.5149170977687,40.309758683973165,1.1475642127954808,2.6798413702983455,69.8954800303073,20.53852346060735,0.336997393202823,2.0720492472174623,21.71585440363944,89.67808133454032,36.88826236923525,124.59602489806662,11.858994385004353,1,13.97554033319026,116.67057262978508
16.0203696624899,0.5068166632107102,0.3023312089105845,18.122311412747923,36.226641140448166,0.751276711847285,1.6055171751880382,46.94009793616374,16.418318629197294,0.35434442712762854,1.3488474799569774,17.45989068446974,38.05695436100755,0.8959513380963757,2.782540455067462,54.38118429505636,91.4785877271121,55.19808291473952,124.66591266451276,3.49861492187381,5,39.269777349933676,71.14786898289793
16.078342684967712,0.003347433243603001,3.084647528225943,16.0784327664534,28.58201105022851,0.111175908618158,2.534573971419963,28.758831073113793,14.46387544687591,4.796029912696795,0.5150522081502173,875.3337050259015,19.754211254399245,1.9806734844158174,1.5121516695835702,72.94833930752577,83.6273224830086,63.76055756114913,147.38819778424875,2.4454519832850456,2,30.301404976779942,127.42049810767767
20.882611883814313,0.41196562404944614,1.8380268512148215,22.67986948708179,57.15601522699821,1.7951903008743173,0.0048275779495998705,176.8040221879874,16.03239609546247,0.6720575252336205,3.113133018719186,19.791344946287808,49.378630234545064,1.2216098051062092,2.2723178255866596,91.0393836055883,90.21035593113328,59.29804083968516,115.80533148656617,6.627659245029275,2,40.55104350185458,141.69625849213693
32.317834925825636,0.6858278089787939,1.3504523035995688,40.220964502304284,15.264272913044582,4.161715863958861,1.5920220530959899,489.96130046794417,44.988799973774775,0.4829676478114906,0.850026271646946,50.33858121709692,31.759973330875773,3.3525721806014404,0.845531409757704,454.3444648111806,91.03654432550039,40.354473874752,97.19828026725054,15.805138166387891,3,43.01835784108157,320.7482341018618
26.9661120034101,1.0336676965826852,3.0794653653961017,42.70162203258965,24.405891563510384,0.31059858621158704,1.8649363227863578,25.592622455232625,14.467505178497555,1.4523109348846341,1.7116106557920316,32.602570117852586,19.151951851456992,1.411070165983436,1.5878061059503468,41.60017727310485,91.68975023076025,33.075313064553534,87.64416593453295,1.9170709208942984,3,47.979223944862326,138.83972802677977
20.326689776618245,0.7015351557883283,1.9162996326166448,25.537132395671602,28.83619392974238,3.129659673041844,2.8047170689400476,330.3175765288486,122.1875183652084,0.7557659778852848,1.463200766034384,158.7761177838101,31.000289402607073,0.5019591333749982,2.2940859244543037,34.98844641187494,93.8507679951917,23.267745829780218,265.0605991511419,12.733073296665506,3,32.98662068309263,199.53645211135202
38.39112621699396,1.965908869220195,0.10941657531078564,139.7711260788549,20.634252156354687,0.5269202502750101,1.3389260736289739,23.56564265280421,52.631714542281586,0.5820135128869632,2.060479964743961,61.80043298715471,22.99908638694245,0.9679002955651486,1.1107136355102014,34.63997280370929,92.18646128706672,41.10158012469459,89.98086788566312,12.790217574766622,2,82.45645998800111,159.97351303169364
14.50703586182016,1.7566529575043393,1.1637134401256342,43.27185575159399,23.922345975573364,1.4389964343387,2.4668778220616403,53.2706131001906,24.96368586521517,2.392465193465412,0.279813888760748,137.6976327652468,18.61698755579735,2.556514591718543,1.0778499842731968,120.71612029590189,88.33177861417597,24.444267266514466,137.43296818479038,5.147645362214684,2,42.10950037681791,105.10720246447642
20.36546536007207,1.8848480039181532,2.605572991251911,68.60316319361176,12.439724426053653,2.2565772563353295,2.5444506587911317,60.05309957123032,36.98911172556852,0.8967165069557098,0.3154032697696758,52.88420391148598,36.9532480827301,0.942692522912129,1.659220412626345,54.625418213772896,86.4943443509489,48.9059887707803,123.3901541742549,15.132077264953399,1,32.974375891451864,103.28287683122149
23.688316546625412,1.93380457711031,0.2587028045640518,83.62412624750624,16.61878627875991,2.850056886818697,2.349304387461162,144.13977176165622,10.22967624005322,0.4935660974533146,0.960588547935914,11.501190265293445,40.503790195138265,2.932090435522845,0.2825061398885591,381.14281000788765,93.71116144639491,60.7431267675359,124.9498939264011,1.6759505659845173,4,5.159209467416586,117.94136728484979
28.26804063579325,0.47723775242689326,0.020068949898222943,31.54871002528783,22.26146395890673,0.6859127272174814,2.1466742022105345,27.706769947219453,65.83944838402107,1.748679650217337,2.0793888583804536,194.91811946824913,14.541696685747151,0.7408405474217523,2.576098814284659,18.71815221099434,89.66735532364117,48.660821748015316,124.88874648700347,11.939411320941907,1,18.194682518677673,54.85816834247222
56.13808033092736,0.9010995227183874,1.3153086833807337,80.51412911280566,57.672950119772885,1.9145784175332023,2.2317052870389213,199.8795109370283,19.491154217286585,1.0270354663219434,1.245521149921724,30.706765551257437,89.4193204006524,2.735392740550941,1.2183004733141694,692.1352799287413,91.9242321319865,40.07870921263428,125.0657201476669,23.02189513913666,4,9.245753496991247,67.36581877183235
16.68207586386071,1.3593229980708166,1.2240032371948837,34.61856926140322,16.045034216492255,1.209415556967246,2.591695737407863,29.281360436847784,12.237947080208038,1.2753918644956737,2.2537426996218217,23.615722768605366,10.200226647989936,0.6939160138531579,0.5831747320239411,12.75616878432679,94.95565007307839,57.956066361103645,126.10871917856322,28.42617957929281,6,18.45106575426935,111.23923520777666
31.660874650993833,0.212969870811008,1.8632287522381494,32.38160053908679,22.76882717001253,2.5530175517199436,2.3714388436921374,147.1282296037852,52.57926994068095,0.99015893214604,3.022017554562602,80.52988063722418,19.72768223401159,0.1820903017943097,0.612556450268142,20.055641084592768,91.88799151825079,39.44586951805432,103.28811944244518,0.5858750153827842,2,44.06366168783896,232.54588683743586
36.92514163929282,0.4705847743453606,0.3202586952302995,41.08968820788149,12.013705001859796,0.3355192296362882,3.1158962155576315,12.69628277617938,21.995601319941684,2.1307820245217473,2.283401761031581,93.92335576164376,22.617994776076387,2.0089752926930027,2.5936215829863842,85.83302376967512,87.32525914396791,41.64274989057623,102.80656235982124,28.716284579033786,3,62.995829715198425,152.5156413032747
11.426915492692256,2.2269071878794793,2.1141271823244674,53.58657324778888,34.43263234151621,1.183235401567761,1.4314036750841266,61.483022570337454,35.14804361842379,2.0991101915086734,2.888493670245463,145.53877405011943,12.062500879520929,0.6536841076856833,0.3864157426725723,14.732758276723883,92.01674438479755,43.62911935933521,83.06036146669445,45.95726523800711,0,24.498128524072122,143.94364704530935
38.0599906194883,0.912400749516284,2.5476509125160325,55.03194822378491,38.34463300294573,0.06584865894567808,0.13792781065008297,38.42779509005523,65.74304593901397,1.2909638393448226,0.3972648144121953,128.57023199316134,12.829417531743786,0.22362051593433585,1.7888862810206119,13.151531280996654,90.58637338860362,36.546496846217735,110.33797296935178,4.330413734784331,1,20.688887761023604,54.53520469681645
15.608837559322492,2.0189025117574726,0.1701479238542083,59.80414805571478,70.18940477066535,1.8158289686033156,2.0207689644282727,221.40798607718992,54.87408545315091,0.5374621222990568,1.3587187267061476,62.992334422569215,66.40555693666745,0.333762880685409,1.3177912633086013,70.1387321857713,87.69471002513177,44.66890787094389,126.51317580568467,13.105175810779574,2,46.007002627239686,160.43199285371753
12.017917926379127,0.2619719185224419,0.2201940806955318,12.432672398061467,61.29697986599155,1.0171735458280589,2.3982624635901253,95.83731036461205,22.322024611922934,4.100258570987771,3.0956641867486074,673.817771827015,23.474843390016552,1.2913212891463517,0.240650165303538,45.922627176920074,93.61820526758913,55.97217290983311,193.89023893914185,25.33740795769862,1,38.81540427027431,72.01635208896344
99.21063380520792,2.0402521962420193,0.9642067988852219,388.0398191696044,20.080044520001497,1.878863057164232,1.1475295089375492,67.2563202536977,70.90733501563425,0.6275669026543795,2.6371899996638217,85.33474232271553,23.635734728622598,0.3378503801745485,1.9336801417911937,24.997539908266607,92.0642437972886,45.466987607248804,124.44659007301642,12.290318775262072,3,35.61903298378395,184.5844768582317
111.11891027383518,0.2845402401786113,0.18178839873137864,115.64761020103303,14.418607802629667,0.47606132425298553,2.1407690717194834,16.083575724014178,24.772381325427155,0.25130031824955107,0.643758461793873,25.558717360124117,45.00089948609278,0.9415821016798672,0.5636418927060007,66.46734299225686,95.97065930853,31.520743598214764,85.69962217766016,73.31168914754247,4,53.5880387333049,123.19492839069424
59.5699471843863,1.2743767965699258,2.2401082174364495,114.8531519346332,15.091040390937508,0.7336865426399022,2.7485409844921698,19.33826492410301,30.795844764198307,0.8381855079666392,2.7631047682765635,42.26209749275861,48.65140873162062,1.6596065959168786,1.1108298531760612,132.51320452491166,91.28182236479881,46.5409777276012,126.04647675137358,116.32153523231483,1,34.09989823961114,89.01140083398381
20.89863579906275,3.3278549489266496,0.04902697111963539,291.6858829240631,114.17816868035167,1.8522020795501766,2.894998871410934,372.8334574766575,38.43798334588018,0.26288084466730244,3.1089123920684063,39.773803786524425,46.88058213490407,0.38895316841983263,0.37362699726205895,50.4716690164277,89.41428240482819,49.63803573732442,122.98423114891335,17.314506262920606,3,14.228775917053582,54.92510499026344
13.083319450075187,3.628166668970195,2.555933205613016,246.42631522854848,43.55457728040321,1.0602954497238393,2.251628689982245,70.41854746438275,12.208776865975752,2.137689387910651,2.8266769264843514,52.48399593805902,28.98533436811146,0.728629064933463,1.606109012193972,37.02598010848764,92.08908766002325,41.56393149730957,84.39164237105882,3.4232004380846712,1,96.08002341641671,359.30764256673456
44.58252289295985,2.2431873678644356,2.1397927187417016,212.42321122806592,11.30510471442686,2.0190207343895237,2.3831995884114825,43.31964614557968,37.27676024052687,0.2918149487562581,2.077096010518903,38.875224569465246,46.795034591636735,1.5006262291916177,0.7808966034704143,110.14350820033965,90.48462111174737,43.72487276412551,130.5734247917651,18.33543955456163,3,18.76231756990321,118.38612750064051
27.40272527756195,0.4269382563805183,1.1922635721605301,29.938325097206967,14.412544981302819,0.6068782114071802,2.316485595546366,17.149088519484582,35.84109914997899,0.4414606558216301,0.12404406387037392,39.39068044448212,87.2900147578126,0.6463333681868229,0.6605497105521212,106.16619879668811,94.4290373652318,56.999028936428516,127.65242692783102,32.47203657612675,2,45.99302732540477,122.57665188110182
13.90456701863346,2.958133539965727,0.5897351545740719,134.2757236329276,29.954293322699463,2.695174868815339,2.1704205918071096,222.79462061819925,72.02407885729758,1.655325217401813,0.7605286823485087,195.3945559268565,14.344695244792216,1.4588358161652408,2.776107941156422,32.515524619313396,91.45494179733399,42.1161495703085,117.28039700133131,30.965323996688102,2,15.608076173910874,69.00934613528801
30.506416844024503,0.43204255245823375,1.5619101856501585,33.39815690905825,16.989332629916195,2.4534442511629218,1.7906883110099177,99.50928700323557,23.093067701963015,1.894846138674954,0.037505608390748346,78.53798038879036,35.65828505821979,0.1766773583554649,2.576150833132976,36.21626895033284,89.5714375184209,48.47934871975745,264.13386185100296,12.878555222228352,4,18.724580868515105,122.27675610622983
11.049811643304373,2.165888320610635,2.195343228332314,48.823563805920855,58.83706777382415,1.417235840465646,1.4317569868735598,128.5026167917555,18.3196251970587,0.12467703987646289,2.66725558686269,18.462193194718044,73.29298912567494,2.8617764984267455,2.0025423717136506,643.1365245834643,91.70353254835041,47.48177130579515,125.4968406788733,46.25167009777467,0,84.3823034021804,221.48356801046614
82.01268662179072,0.667280306336232,2.7746881644198362,100.95892030157269,35.5443960138601,0.5816802403348671,2.672963542068244,41.72912660401568,29.417379922860164,1.0915409126140492,0.1351836350014386,48.75282825473577,111.18156613063222,0.8819930903821213,1.5992890941416,157.30338623837383,91.9905058231484,29.31650359097638,132.19188300688938,8.497788368821,2,51.681896266436134,279.52844788005075
18.983733305220582,0.6173485787464229,0.7600544816086114,22.717628777576767,38.451420093882575,1.4294644028413774,1.7635501749686233,84.89879033908544,44.87836700135203,0.3569673047735092,2.0861873121305954,47.76818659649815,12.761750285227777,0.07962411782611387,0.42395460968568965,12.802226412633113,91.7595447188203,33.58425215808684,113.14206057920767,11.651792533743565,2,169.23905035808812,101.08865952249822
42.58767395694941,1.412104753503037,2.180712272887054,92.5901903339775,28.642971197865926,1.6194274830764914,0.5400750454525007,75.16216675222478,34.75884791273435,1.3310194966547906,1.7583697216870302,70.37116247933896,99.76706133221126,0.8324015296754304,0.36448189485803795,136.3734013795176,90.49079708844394,43.845601593642655,106.42249763643397,3.1276206843340333,1,56.578948863950146,203.19092587146284
21.206397449728712,1.6814505354215665,1.5921166593830285,58.94793594739455,18.873958698456065,2.7000852176697685,1.2885021558376097,141.06585075265838,14.462193872383876,2.1432185650680813,0.08654794746991046,62.506429622007985,48.888611203889816,0.3235605609294202,2.6478633732482106,51.470125136279584,91.43337977835124,51.624486829371804,122.724401508931,21.184163954787984,2,12.392565017901731,123.33674009244544
32.02332687727686,1.2083620542092604,1.5042755490146833,58.389451786991486,36.70433722742163,0.17582588410940664,1.5210472070818597,37.273152913310945,22.8263355661465,3.312750095211089,2.406026853647711,313.82738051504714,48.69071787672488,0.33334314030538836,2.601270908504957,51.42105951003165,89.7876884756288,62.16616515379694,85.66177504463647,17.79457879835092,1,37.450199471086435,69.81527722330905
33.73671393945393,1.4637350059328451,1.76576799233721,76.80909983206608,47.86607628954893,0.07653241632391332,0.957442380126726,48.00632557356962,11.977328304186912,0.6790848669289135,0.24132287708480105,14.846814843879338,14.79001216994801,0.06395719699724284,1.7212720480304142,14.820271925519789,91.81218725316559,29.319522933802972,124.46364008764593,11.416793122293853,3,11.608711163701013,157.0274149351961
16.131657985237172,0.013286555503343067,0.6444331895724025,16.13308188760163,23.906244346022255,2.1585422815897672,2.1115062069327206,104.87669567922575,50.334576915586034,0.3419220975939601,1.1774364339031358,53.30568048131425,35.728588455482615,4.323993766082263,1.8651799632175177,1348.8035445312694,88.89595898284789,30.448822435899963,131.79030258272206,75.39629981734882,1,125.05685342107647,111.53104104263456
114.7842139820868,2.12328610037056,0.7291419597918058,486.58160725567456,31.09250936071825,0.6880853136159444,0.22112338883813498,38.74809450620686,74.35419269490458,1.2198593535689362,1.2827881229174414,136.8854391262942,23.321749645660542,0.7888269518878139,1.2041213179514711,30.961846862326453,89.2458121449238,44.21438255458911,202.92731328234044,11.666440622953608,1,36.464816035430516,299.33725254264
54.767361314144225,1.4668084083167063,0.9914631739376043,125.03489282646586,64.91824681932066,2.17217649156744,0.9213691047102932,288.6036907611024,11.402467122522253,2.0032043242189177,2.588505022500077,43.031048466140476,36.425063947053154,2.6523014985064735,2.0950996147165553,259.65862639787315,96.10920273965547,50.94307156285526,103.20048564414438,9.17225253210505,2,82.92729769621562,46.14560024771811
94.15283257874746,0.4055570987036867,2.5546948799762976,102.00251121486055,14.829077872244238,0.8098763998277303,2.3228743370948646,19.96396651360823,32.360225840108754,0.22845524493619734,2.1988521253162467,33.20837430007089,50.11323401719851,2.2617532482326963,0.8542188069118031,243.1512438641425,89.8970199016107,35.73556316112876,126.59473751974514,8.512519303003904,3,5.941211767976529,127.48409812359776
77.5645599260259,2.0846702147890035,1.480470198663328,316.7072307626861,33.638536326476626,0.11124930684182592,1.5269388304323266,33.84691323632957,35.039942196760244,0.8388822753352392,0.4265964392048618,48.10936215465815,16.078027815306378,0.649999509344419,1.0910994670977865,19.595787128452184,92.19279841796877,48.60992072416201,127.77296041553893,5.968757314259989,1,23.26336662768349,124.36494114868117
37.33163237149825,2.028059048961489,2.8721271942942668,144.30379741160746,22.850315030438253,0.2907891323072391,2.9365475480989387,23.823233960376477,27.331828390935545,0.5402974557050357,2.799962840826179,31.4191982427445,14.980060495215815,0.8586419325210564,3.0684079330865526,20.84992751050927,87.1389802492689,53.69522733659362,148.2248277600297,15.302504005909803,1,12.965130892033512,63.42749431773327
86.48306137808216,3.149111280753764,1.9440784738964862,1010.0453950263079,46.399969872122526,2.285395375653694,1.856237236062503,230.4061417141728,30.95888960267729,0.3866261621168761,0.5231657219877603,33.30172074192576,23.24095468455974,1.6101689611814662,2.430425200666348,60.46727498036251,90.33568042101155,53.14713668437028,123.66638722809373,0.038985553949146136,1,81.26895895219496,182.43109177969916
12.779663768593469,0.06187219346880454,1.0313456437642117,12.804132925122971,10.569682182275546,1.9453977532518734,1.1118390220856451,37.73030122577894,47.173156861497255,3.2434937033713247,0.5302707301981013,605.2814248725105,40.84357122441458,0.4843748352427488,0.34488274336246283,45.72932370286529,93.42435186500336,67.38611544819992,105.69507681351683,4.642907585938111,3,0.039868668092848725,138.6835154940608
16.544040838938024,3.2386817319049377,2.523806833169549,211.26160440835943,43.30293687576282,1.3589317651807984,2.2366204918672485,89.83126208869392,29.833508500055714,0.1793912304919475,1.4078649860251655,30.31483649001943,43.60754631209089,0.5651073417416944,1.708590377508469,50.75778402461937,92.17579542739537,38.92750470685687,123.45612871077647,6.043659486019383,3,21.39017204463801,199.21566080892663
11.388458970604958,0.13697209291702445,2.9646712964758537,11.495457556813811,13.257562435638707,0.9414239868311806,3.0538262803466503,19.57944021222123,85.6416923606104,0.12341785070801793,1.463787002241345,86.29476636408458,38.158168998265865,1.380552628519253,0.5844624799289297,80.67664221520866,87.10242106065735,21.38414180721241,125.07959041253253,14.528559664281094,2,84.68888992612867,147.71229461381523
21.805962604092606,0.5706838562495268,2.314701650511667,25.454269561287802,12.00881164052838,1.2637186263730549,3.103425856617571,22.9437761297539,33.352904683826225,0.8180733321128084,0.6645318161434117,45.15000363767803,66.80860049221701,0.8617647476828979,0.16893196228861163,93.18967081721902,89.58534641859738,38.022406915629524,161.31107588191338,35.84336691481865,4,6.833505802467591,185.67509597566402
24.763908753826556,0.9456876812782162,0.793580959240519,36.68767680611338,48.68845911879618,1.5351395499242597,2.1741917486315923,118.24963383977205,12.235133600590194,2.081240553285528,0.3420388140216737,49.79197962590498,49.82465572967385,0.2583377514970958,2.099024079923846,51.49653172628506,93.54543473512587,55.096614500086844,125.25026956080771,2.455916912222528,1,37.03670757212002,83.72382210542169
19.49681329626477,2.4556236119891137,2.004697117607761,114.44150111196802,40.67806372616455,1.3246308825164905,0.02980039758794817,81.89913918108364,101.93617956070688,0.38869729499063144,0.16870705454695667,109.73416635670638,31.078150616415165,1.4046226284161625,1.835114432669961,67.12023882457852,88.32808293616183,56.361633360090764,89.01765593665368,4.110580545804829,5,2.1987125724878758,283.84911531568287
62.93673595722802,1.1702158220816576,2.435237266653923,111.17736818461086,77.59554798805789,0.5656120753879873,0.4396577687533756,90.34206782034869,14.763215064041354,0.5174312056086456,2.4132999629892553,16.7840196175297,29.763554809559132,1.3985966849649705,1.2272836021980282,63.938909186805475,92.45217059160582,28.709051699524075,124.74394457584464,19.34260952780034,2,11.954400861712852,337.3902816462258
23.236809985896105,1.102903964962481,1.5112590646292643,38.86134019635077,31.997517737242916,0.7334121332396474,2.4272665432382095,40.99586939026356,56.038249238030915,0.19579563594085658,0.06355153908733513,57.11582436623332,57.94059625147834,2.4842287131965026,1.4075944968907272,349.82380581112426,91.82678920065838,59.88598015537964,124.89481484651986,6.68950222169499,3,86.42235488482578,140.28376938874007
19.894085204027476,0.8387457525888125,2.1954177555614516,27.31175239037052,32.65223664505652,3.53540504384471,2.6874087090236314,560.6071564260325,32.453815480457365,0.03267245864966877,0.31806962269752814,32.47113907594811,74.61690120785859,0.8520187714511616,0.3655131629916486,103.37902236393325,87.10075816240179,29.151286900394673,169.08240593106848,14.621493009712978,4,51.6257326053252,230.25142287899195
33.47221249623238,0.6904601438615446,1.9176672143080942,41.77296078852832,46.829306322783346,0.7165739701565232,2.0629841883535,59.37556700574538,50.51536206959842,0.6486972818327648,2.687052695168675,61.521986153496705,66.73110075390821,0.5737208142577415,2.547009114816004,78.01812704779853,92.97978811241475,41.49921850317166,88.69326715476899,49.331698647785956,2,9.613524513685363,142.09147516266034
14.556944434618867,1.5453745409543505,0.5444866126536132,35.68605658060289,21.72014321635195,0.18948190943518436,0.22325111515025853,22.11122464455523,31.61122794351036,0.7936214453611818,0.245898733298906,42.09974748313826,30.575970336526723,0.8186575566737513,0.8017401801823798,41.407158822498666,93.12823574233084,50.301407754822094,238.8391640979734,20.58276024182014,1,11.417889941164354,269.5591894804082
58.614507873241934,0.5700552694340304,0.3660560590629003,68.39899744343957,11.128328894054631,2.8651207716222276,3.094433739984808,97.97463669829718,11.823414154414314,0.26417339055283096,0.8787971825211063,12.238382793731857,35.96736261109244,0.015700152268394243,1.418924780631853,35.97179558573957,90.97436270913958,41.10924080034807,82.46322119330077,28.198436645846257,2,74.25851013910363,238.51718920593845
12.32427606433927,0.6071930691304398,1.3439165565252518,14.666818003892901,17.842728394788566,1.0478843123082928,1.700565094800168,28.568799849448506,24.09655371313186,0.7488599743542211,0.4350841743043339,31.174835971431285,56.29721781344573,0.4327122771135067,1.4147462305908993,61.65051394410008,91.87114010774124,50.20541339686468,92.97230176847204,27.18580585936881,1,8.010521951286545,174.54410099337716
140.0243901876196,1.6992070457622108,2.9522091689365735,395.7395194518145,18.154789730927668,2.710488175068457,0.9248918647461348,137.09697083864643,39.0817262057095,0.3281594524169279,1.9148304559901574,41.205007182003584,35.980131621159146,2.0216112528172827,0.23222872870281375,138.21628619872124,89.37429032912006,40.759266409620956,100.275391883372,28.672528937489012,3,23.220873606226924,68.11785621777372
54.38451328724534,2.396095939832435,1.3162681796245066,301.0535751631626,22.26878445231366,1.0975348309446196,1.9125272493437615,37.08267072607472,39.737073894861936,2.175673676549196,1.982915092324353,177.26010464286716,17.641523643026684,0.18727236939503747,2.063685545807192,17.951781218867424,90.55101759303855,46.76110280542698,88.73545191282481,76.35671873799909,4,9.443573761173882,128.75358674941748
16.646183215176578,0.9670347049263499,0.6818456034239029,25.055356908172325,96.1856579818263,2.0819898040651448,2.341354586753803,391.72061133883835,118.40697327827367,1.7343290183175504,1.5041828021612673,345.8456886110079,75.35834619687081,3.0734806956026457,0.16115202534661188,816.2542502825512,91.72008929798682,31.95179730798438,108.21728306001063,4.423321780785874,2,87.3682421297843,96.28441260354897
10.166122611278064,0.9821546634359238,0.8961790195138746,15.476431007518196,59.018496534687664,1.2742359075692786,1.2169335162626804,113.77622816032215,37.966864509837905,3.50246839323594,0.14491499993823753,630.7704352173917,30.398854256582993,0.03691874131933289,0.7920108008518167,30.419573329533485,93.79235179687052,60.83704624190656,126.37554663972765,11.106624107053433,1,1.8885087714948743,164.70101706230267
60.69690332458378,0.7659127489463692,1.7280333886374812,79.38748753428814,92.44566281645662,1.4836952352001374,1.927176191541128,214.28935811527495,20.12462607452221,2.4940624081680465,2.4883483221511673,122.6892540105737,130.63275177083364,2.1858217233259376,2.8659317809483014,588.522921188297,92.34599045723206,43.55478886981723,125.3644102478681,4.638793987836347,3,0.0021424194861228837,130.5820187238908
